flightId,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,duration,days_left,price
282399,Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,15,39,56702
296414,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Kolkata,12.92,13,54896
238678,Vistara,UK-940,Mumbai,Evening,one,Evening,Hyderabad,24.17,11,60365
237653,Vistara,UK-651,Mumbai,Evening,one,Evening,Kolkata,27.5,45,58562
218665,Vistara,UK-953,Delhi,Night,one,Evening,Kolkata,23.25,43,53209
257773,Air_India,AI-503,Bangalore,Evening,one,Evening,Hyderabad,25.5,30,56476
297946,Vistara,UK-824,Chennai,Night,one,Morning,Kolkata,13.17,47,54896
240431,Vistara,UK-910,Mumbai,Evening,one,Night,Hyderabad,5.33,35,53645
239495,Vistara,UK-940,Mumbai,Evening,one,Afternoon,Hyderabad,16.83,22,60365
289877,Vistara,UK-822,Chennai,Morning,one,Late_Night,Delhi,14.42,41,57920
271463,Vistara,UK-708,Kolkata,Night,one,Evening,Hyderabad,20.58,27,52175
249567,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,13.08,12,69244
289676,Air_India,AI-569,Chennai,Early_Morning,one,Evening,Delhi,11.92,38,45185
224414,Vistara,UK-941,Delhi,Evening,one,Morning,Chennai,16.08,41,53512
263784,Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,9.33,46,61583
258891,Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Hyderabad,9,48,56588
284675,Air_India,AI-543,Hyderabad,Morning,one,Night,Kolkata,11,36,51707
220315,Air_India,AI-624,Delhi,Evening,one,Night,Hyderabad,26.58,23,39321
222731,Vistara,UK-927,Delhi,Morning,one,Night,Chennai,13.58,15,52392
218569,Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,26.17,41,75721
275538,Air_India,AI-508,Hyderabad,Afternoon,one,Night,Delhi,7.5,17,44583
298029,Vistara,UK-828,Chennai,Early_Morning,one,Evening,Kolkata,12.92,49,54896
279948,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,15.17,43,66155
236556,Vistara,UK-950,Mumbai,Night,one,Morning,Kolkata,11.67,31,62045
270518,Vistara,UK-774,Kolkata,Night,one,Night,Hyderabad,24.33,8,49207
254171,Air_India,AI-808,Bangalore,Night,one,Morning,Kolkata,12,22,60508
292555,Air_India,AI-440,Chennai,Early_Morning,one,Afternoon,Mumbai,6.67,36,49553
297290,Vistara,UK-838,Chennai,Night,one,Morning,Kolkata,12.5,32,55377
255156,Vistara,UK-814,Bangalore,Night,one,Evening,Kolkata,20.92,37,60508
279609,Vistara,UK-890,Hyderabad,Evening,one,Night,Mumbai,6.17,38,64890
253325,Vistara,UK-864,Bangalore,Evening,one,Morning,Kolkata,14.67,10,51817
262684,Vistara,UK-776,Kolkata,Evening,one,Late_Night,Delhi,6.58,26,66063
241810,Vistara,UK-827,Mumbai,Night,zero,Night,Chennai,2.08,7,23898
276961,Vistara,UK-878,Hyderabad,Afternoon,one,Late_Night,Delhi,11.25,44,51875
220865,Vistara,UK-943,Delhi,Early_Morning,one,Afternoon,Hyderabad,4.75,32,53937
227416,Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,6.42,25,53152
258172,Vistara,UK-852,Bangalore,Morning,one,Night,Hyderabad,11.42,37,37985
208787,Vistara,UK-859,Delhi,Morning,one,Morning,Mumbai,23.58,21,41281
211726,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,9.17,47,53164
295309,Vistara,UK-822,Chennai,Morning,one,Night,Bangalore,13.08,38,44144
213259,Air_India,AI-811,Delhi,Evening,one,Night,Bangalore,27.25,18,37594
211231,Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,2.25,43,36712
299257,Vistara,UK-836,Chennai,Morning,one,Night,Hyderabad,10.17,30,66779
284104,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Kolkata,12.67,25,51707
238421,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Hyderabad,10.5,8,53645
271148,Vistara,UK-772,Kolkata,Morning,one,Night,Hyderabad,12.5,20,97681
280550,Air_India,AI-559,Hyderabad,Early_Morning,one,Late_Night,Bangalore,17.67,7,56590
299589,Air_India,AI-539,Chennai,Evening,one,Night,Hyderabad,6.58,37,51345
285327,Vistara,UK-890,Hyderabad,Evening,one,Morning,Kolkata,14.67,48,59290
272120,Vistara,UK-708,Kolkata,Night,one,Afternoon,Hyderabad,16.17,40,52175
221490,Vistara,UK-977,Delhi,Evening,one,Early_Morning,Hyderabad,12.83,43,53937
217935,Vistara,UK-933,Delhi,Afternoon,one,Evening,Kolkata,25.33,32,65529
208024,Vistara,UK-871,Delhi,Night,one,Night,Mumbai,26.42,14,45156
222641,Air_India,AI-624,Delhi,Evening,one,Morning,Chennai,15.92,14,45257
226257,Vistara,UK-825,Mumbai,Morning,one,Morning,Delhi,24,14,51372
288458,Vistara,UK-834,Chennai,Evening,zero,Evening,Delhi,2.75,17,27792
266943,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,6.67,43,88351
265033,Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,11.17,17,50271
270373,Vistara,UK-776,Kolkata,Evening,one,Night,Hyderabad,27.33,5,49207
221018,Vistara,UK-933,Delhi,Afternoon,one,Night,Hyderabad,5.42,35,51697
218675,Vistara,UK-927,Delhi,Morning,one,Evening,Kolkata,7.33,43,59929
243318,Vistara,UK-960,Mumbai,Morning,one,Night,Chennai,10.83,27,61933
235597,Vistara,UK-986,Mumbai,Night,one,Evening,Kolkata,19.33,20,49725
220165,Vistara,UK-993,Delhi,Afternoon,one,Early_Morning,Hyderabad,19,20,51697
259199,Air_India,AI-501,Bangalore,Afternoon,one,Morning,Chennai,21.58,7,77790
255800,Vistara,UK-854,Bangalore,Evening,one,Evening,Kolkata,25.5,47,51817
241750,Air_India,AI-809,Mumbai,Morning,one,Evening,Chennai,9,6,49613
238522,Vistara,UK-988,Mumbai,Night,one,Afternoon,Hyderabad,15.67,9,58125
228752,Vistara,UK-930,Mumbai,Early_Morning,zero,Morning,Delhi,2.17,38,36700
254455,Vistara,UK-820,Bangalore,Evening,one,Evening,Kolkata,25.75,26,72268
215453,Vistara,UK-951,Delhi,Afternoon,one,Night,Bangalore,8.5,44,42457
281469,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Bangalore,16.5,23,56702
212884,Vistara,UK-933,Delhi,Afternoon,one,Night,Bangalore,5.42,13,54777
256930,Air_India,AI-505,Bangalore,Morning,one,Night,Hyderabad,13.17,17,56476
272482,Vistara,UK-738,Kolkata,Evening,one,Evening,Hyderabad,25.08,47,52175
229518,Vistara,UK-873,Mumbai,Early_Morning,one,Night,Delhi,16.33,45,41269
276035,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,9,26,54115
235308,Vistara,UK-996,Mumbai,Evening,one,Morning,Kolkata,15.08,16,64285
283121,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Kolkata,7,5,48851
260817,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Chennai,13.25,41,44280
215804,Vistara,UK-941,Delhi,Evening,one,Early_Morning,Bangalore,15.08,49,50297
207709,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,7.58,11,53164
238254,Vistara,UK-958,Mumbai,Afternoon,one,Evening,Hyderabad,7.5,6,45805
218697,Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,23.08,43,67769
298381,Air_India,AI-538,Chennai,Night,one,Night,Hyderabad,25.25,10,66723
241188,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Hyderabad,17.67,45,58125
239872,Vistara,UK-996,Mumbai,Evening,one,Evening,Hyderabad,25.42,27,68317
229184,Vistara,UK-613,Mumbai,Afternoon,one,Evening,Delhi,4.5,42,37405
218409,Vistara,UK-933,Delhi,Afternoon,one,Evening,Kolkata,25.33,39,65529
291822,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,9.58,25,49553
210516,Vistara,UK-855,Delhi,Evening,one,Afternoon,Mumbai,20.08,36,54665
247172,Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,5.75,31,54841
251325,Air_India,AI-503,Bangalore,Evening,one,Evening,Mumbai,26.17,32,54684
235379,Vistara,UK-960,Mumbai,Morning,one,Evening,Kolkata,7.67,17,62045
237093,Vistara,UK-613,Mumbai,Afternoon,two_or_more,Evening,Kolkata,7.33,38,70591
226244,Air_India,AI-570,Mumbai,Early_Morning,one,Afternoon,Delhi,7.67,14,50957
251330,Vistara,UK-814,Bangalore,Night,one,Morning,Mumbai,14.42,32,61404
210347,Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,25.08,35,40447
290128,Air_India,AI-545,Chennai,Evening,one,Afternoon,Delhi,17.17,46,38554
229935,Vistara,UK-877,Mumbai,Morning,one,Evening,Delhi,9.25,49,41269
251802,Vistara,UK-802,Bangalore,Evening,one,Morning,Mumbai,16.33,37,69244
215512,Vistara,UK-817,Delhi,Evening,zero,Evening,Bangalore,2.75,45,32859
254078,Vistara,UK-850,Bangalore,Evening,one,Evening,Kolkata,24,21,51817
262448,Vistara,UK-774,Kolkata,Night,one,Morning,Delhi,11.5,22,53743
218097,Vistara,UK-727,Delhi,Night,zero,Night,Kolkata,2.25,35,27976
210888,Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,2.17,40,34472
238683,Vistara,UK-910,Mumbai,Evening,one,Morning,Hyderabad,16.08,11,70221
230336,Vistara,UK-958,Mumbai,Afternoon,one,Night,Bangalore,10.92,6,54608
239967,Air_India,AI-809,Mumbai,Morning,one,Evening,Hyderabad,9.33,29,45693
226695,Air_India,AI-864,Mumbai,Early_Morning,zero,Morning,Delhi,2.17,19,22140
234128,Air_India,AI-660,Mumbai,Evening,one,Night,Bangalore,26.08,49,54608
291944,Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,11.08,26,80566
264433,Air_India,AI-770,Kolkata,Night,one,Morning,Mumbai,13.67,9,50271
286312,Air_India,AI-840,Hyderabad,Night,one,Afternoon,Chennai,15.83,23,51595
223394,Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Chennai,12.42,25,64801
245142,Air_India,AI-610,Bangalore,Evening,one,Morning,Delhi,15.08,6,42521
274959,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Delhi,9,6,54115
219692,Air_India,AI-665,Delhi,Early_Morning,one,Night,Hyderabad,13.58,12,39321
239507,Air_India,AI-639,Mumbai,Morning,one,Early_Morning,Hyderabad,22.33,23,32230
295536,Vistara,UK-838,Chennai,Night,one,Morning,Bangalore,11.58,42,60260
207535,Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,8,10,32646
240986,Vistara,UK-996,Mumbai,Evening,one,Afternoon,Hyderabad,18.08,42,60365
296072,Vistara,UK-822,Chennai,Morning,one,Evening,Kolkata,7.08,5,80544
296512,Vistara,UK-822,Chennai,Morning,one,Morning,Kolkata,23.92,15,54896
238487,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Hyderabad,12.25,9,45693
214557,Vistara,UK-941,Delhi,Evening,one,Night,Bangalore,6.08,33,50297
273606,Air_India,AI-402,Kolkata,Morning,one,Evening,Chennai,8.58,24,55983
295510,Vistara,UK-822,Chennai,Morning,one,Night,Bangalore,11.17,42,44144
237516,Vistara,UK-940,Mumbai,Evening,one,Evening,Kolkata,23.83,43,64285
275116,Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,16.92,9,47507
255253,Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,8.33,39,51817
265378,Air_India,AI-773,Kolkata,Evening,zero,Night,Mumbai,2.83,22,31982
210323,Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,6.33,35,32646
236916,Vistara,UK-940,Mumbai,Evening,one,Evening,Kolkata,22.33,36,64285
278599,Vistara,UK-830,Hyderabad,Morning,one,Evening,Mumbai,8.75,23,53835
293417,Air_India,AI-440,Chennai,Early_Morning,one,Late_Night,Bangalore,18.33,2,65309
224429,Vistara,UK-985,Delhi,Evening,one,Evening,Chennai,24.08,41,65832
239038,Vistara,UK-950,Mumbai,Night,one,Evening,Hyderabad,22,16,58125
277468,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,15.17,5,82059
297977,Vistara,UK-834,Chennai,Evening,one,Evening,Kolkata,24.67,47,84464
221254,Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,19.5,39,47217
251257,Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,8.58,31,69244
234859,Air_India,AI-660,Mumbai,Evening,one,Morning,Kolkata,15,11,57666
283714,Vistara,UK-876,Hyderabad,Night,one,Evening,Kolkata,19.25,18,48851
243978,Vistara,UK-988,Mumbai,Night,one,Evening,Chennai,19.42,36,61933
206956,Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,15.25,4,53164
277138,Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,12.08,47,54115
226027,Air_India,AI-619,Mumbai,Night,one,Night,Delhi,26.75,12,41101
209040,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,7.58,23,53164
215382,Air_India,AI-624,Delhi,Evening,one,Morning,Bangalore,16.17,43,42457
293944,Vistara,UK-836,Chennai,Morning,one,Night,Bangalore,9.67,12,60260
268535,Vistara,UK-772,Kolkata,Morning,one,Evening,Bangalore,8.83,22,52287
214244,Vistara,UK-943,Delhi,Early_Morning,one,Night,Bangalore,13.42,29,57017
216569,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Kolkata,12.42,12,67769
262804,Vistara,UK-772,Kolkata,Morning,one,Late_Night,Delhi,13.75,28,66063
216145,Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,26.17,6,67769
243853,Vistara,UK-825,Mumbai,Morning,zero,Morning,Chennai,2.08,35,23898
277613,Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mumbai,15.67,8,45883
299435,Vistara,UK-838,Chennai,Night,one,Evening,Hyderabad,19.92,34,51457
241412,Vistara,UK-875,Mumbai,Evening,zero,Night,Hyderabad,1.58,49,17604
212557,Vistara,UK-955,Delhi,Evening,one,Morning,Bangalore,15.08,9,57017
245392,Air_India,AI-573,Bangalore,Afternoon,one,Morning,Delhi,20.42,9,52586
213905,Vistara,UK-975,Delhi,Early_Morning,one,Night,Bangalore,15.17,25,54777
279506,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Mumbai,13.5,37,45883
210642,Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,2.25,38,22152
272235,Air_India,AI-770,Kolkata,Night,one,Morning,Hyderabad,14,42,52063
288836,Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,8.33,23,57920
252576,Vistara,UK-818,Bangalore,Evening,one,Early_Morning,Mumbai,12.33,46,67004
222148,Vistara,UK-955,Delhi,Evening,one,Morning,Chennai,15.08,6,60232
240659,Vistara,UK-944,Mumbai,Afternoon,one,Evening,Hyderabad,5.25,38,58125
300043,Vistara,UK-832,Chennai,Early_Morning,one,Evening,Hyderabad,9.92,47,51457
257525,Vistara,UK-866,Bangalore,Night,one,Early_Morning,Hyderabad,10.17,27,37985
222272,Vistara,UK-943,Delhi,Early_Morning,one,Evening,Chennai,12.42,8,60232
235740,Vistara,UK-940,Mumbai,Evening,one,Evening,Kolkata,22.33,21,72237
229891,Vistara,UK-954,Mumbai,Early_Morning,zero,Morning,Delhi,2.08,49,22140
276459,Vistara,UK-830,Hyderabad,Morning,zero,Afternoon,Delhi,2.33,35,24234
273672,Air_India,AI-765,Kolkata,Evening,zero,Night,Chennai,2.42,26,20606
282642,Air_India,AI-559,Hyderabad,Early_Morning,one,Late_Night,Bangalore,17.67,43,56590
275991,Air_India,AI-543,Hyderabad,Morning,zero,Afternoon,Delhi,2.5,26,24122
232327,Vistara,UK-994,Mumbai,Morning,one,Night,Bangalore,12.25,28,66928
291821,Vistara,UK-836,Chennai,Morning,one,Evening,Mumbai,5.75,25,49553
215523,Air_India,AI-491,Delhi,Morning,one,Afternoon,Bangalore,24.83,45,36546
288141,Vistara,UK-824,Chennai,Night,one,Afternoon,Delhi,17.58,11,57920
270200,Vistara,UK-706,Kolkata,Morning,one,Evening,Bangalore,32,48,67710
225247,Air_India,AI-774,Mumbai,Night,one,Evening,Delhi,21.08,4,59021
260086,Vistara,UK-850,Bangalore,Evening,one,Morning,Chennai,15.92,27,44280
214376,Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,9.25,31,49177
288778,Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,7.17,22,57920
222033,Air_India,AI-441,Delhi,Evening,one,Early_Morning,Chennai,13.5,5,45257
268556,Vistara,UK-706,Kolkata,Morning,one,Night,Bangalore,10.17,22,60978
242900,Vistara,UK-877,Mumbai,Morning,two_or_more,Night,Chennai,9.5,21,68743
266150,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,12.92,32,64831
283604,Air_India,AI-541,Hyderabad,Evening,one,Evening,Kolkata,26.92,15,51707
266433,Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,9.83,36,64831
249222,Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,10.5,8,74844
295894,Vistara,UK-828,Chennai,Early_Morning,one,Night,Bangalore,13.92,49,44144
264568,Air_India,AI-573,Kolkata,Evening,one,Morning,Mumbai,14.33,11,45776
272269,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Hyderabad,15.75,43,52175
293883,Air_India,AI-766,Chennai,Early_Morning,one,Night,Bangalore,13.83,11,44546
295367,Vistara,UK-822,Chennai,Morning,one,Early_Morning,Bangalore,22.08,39,44144
215424,Vistara,UK-955,Delhi,Evening,one,Early_Morning,Bangalore,14.08,43,57017
288344,Vistara,UK-836,Chennai,Morning,zero,Afternoon,Delhi,2.75,15,27792
277378,Vistara,UK-870,Hyderabad,Night,one,Morning,Mumbai,13.17,4,60555
273912,Vistara,UK-772,Kolkata,Morning,one,Morning,Chennai,22.42,31,55502
282834,Vistara,UK-878,Hyderabad,Afternoon,one,Night,Bangalore,9.92,47,38099
230170,Vistara,UK-651,Mumbai,Evening,one,Evening,Bangalore,26.17,4,48213
291940,Vistara,UK-838,Chennai,Night,one,Early_Morning,Mumbai,10.83,26,78897
265713,Vistara,UK-720,Kolkata,Early_Morning,one,Morning,Mumbai,28.33,26,59254
266060,Vistara,UK-708,Kolkata,Night,one,Morning,Mumbai,14.75,31,64831
245419,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Delhi,15.25,9,57081
207817,Vistara,UK-811,Delhi,Early_Morning,one,Morning,Mumbai,5.5,12,53164
213972,Air_India,AI-767,Delhi,Afternoon,one,Late_Night,Bangalore,13.67,26,52522
299558,Air_India,AI-569,Chennai,Early_Morning,one,Night,Hyderabad,15.25,37,40593
221814,Vistara,UK-871,Delhi,Night,zero,Night,Hyderabad,2.33,49,24056
288744,Vistara,UK-828,Chennai,Early_Morning,one,Afternoon,Delhi,8.67,21,64729
234306,Air_India,AI-442,Mumbai,Afternoon,one,Afternoon,Kolkata,22.92,4,49725
259132,Vistara,UK-854,Bangalore,Evening,one,Night,Chennai,4.67,6,44280
218417,Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,21.83,39,67769
245451,Vistara,UK-854,Bangalore,Evening,one,Morning,Delhi,13.67,10,42521
298133,Vistara,UK-822,Chennai,Morning,one,Afternoon,Hyderabad,26.5,4,41064
206996,Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,24.75,5,31462
292073,Vistara,UK-834,Chennai,Evening,one,Early_Morning,Mumbai,14.75,28,74305
211159,Air_India,AI-429,Delhi,Morning,one,Evening,Mumbai,7.25,42,50969
246158,Vistara,UK-858,Bangalore,Early_Morning,one,Night,Delhi,15.25,18,65033
267363,Air_India,AI-770,Kolkata,Night,one,Afternoon,Bangalore,17.83,2,69746
262669,Air_India,AI-773,Kolkata,Evening,one,Night,Delhi,6.5,26,53743
286345,Air_India,AI-543,Hyderabad,Morning,one,Night,Chennai,12.25,24,51595
244011,Air_India,AI-687,Mumbai,Afternoon,one,Night,Chennai,7.58,37,49613
250190,Vistara,UK-818,Bangalore,Evening,one,Morning,Mumbai,14.08,19,69244
256637,Vistara,UK-858,Bangalore,Early_Morning,one,Early_Morning,Hyderabad,25.17,13,37985
281805,Vistara,UK-876,Hyderabad,Night,one,Evening,Bangalore,20.17,29,41974
245698,Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,12.17,13,42521
242162,Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Chennai,11.67,11,69407
224879,Vistara,UK-927,Delhi,Morning,one,Night,Chennai,13.58,48,52392
290168,Vistara,UK-828,Chennai,Early_Morning,one,Night,Delhi,14.92,46,60160
289351,Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,8.33,32,57920
248819,Air_India,AI-501,Bangalore,Afternoon,one,Night,Mumbai,8.25,4,54684
279823,Air_India,AI-616,Hyderabad,Morning,zero,Morning,Mumbai,1.25,42,17738
293215,Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,6.92,46,56273
259865,Vistara,UK-854,Bangalore,Evening,one,Night,Chennai,4.67,23,44280
214755,Vistara,UK-943,Delhi,Early_Morning,one,Night,Bangalore,13.42,35,57017
259438,Vistara,UK-816,Bangalore,Morning,one,Night,Chennai,8.75,14,60396
211470,Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,13.42,45,41281
246221,Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,10.25,19,54841
217813,Vistara,UK-985,Delhi,Evening,one,Evening,Kolkata,21,30,73369
264164,Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,14.25,5,65115
226951,Vistara,UK-877,Mumbai,Morning,one,Afternoon,Delhi,25.92,21,41269
282580,Air_India,AI-543,Hyderabad,Morning,one,Late_Night,Bangalore,12.83,42,56590
276398,Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,13.42,33,54115
226131,Vistara,UK-875,Mumbai,Evening,one,Night,Delhi,27.5,13,41269
269856,Vistara,UK-772,Kolkata,Morning,one,Morning,Bangalore,22.42,43,52287
272024,Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Hyderabad,12.33,38,52063
239211,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Hyderabad,11,19,45805
285894,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,13.42,14,51707
264652,Air_India,AI-765,Kolkata,Evening,one,Evening,Mumbai,22.17,12,43711
290419,Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,12.25,3,61423
258470,Air_India,AI-501,Bangalore,Afternoon,one,Evening,Hyderabad,6,41,56476
289031,Vistara,UK-828,Chennai,Early_Morning,two_or_more,Evening,Delhi,9.75,26,60865
240163,Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,11.17,31,66940
275768,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,20.5,21,51875
210207,Air_India,AI-453,Delhi,Early_Morning,one,Afternoon,Mumbai,10.08,34,35532
272625,Air_India,AI-402,Kolkata,Morning,one,Afternoon,Chennai,26.25,2,61032
248930,Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,12.33,5,67004
227546,Vistara,UK-954,Mumbai,Early_Morning,zero,Morning,Delhi,2.08,27,22140
222772,Air_India,AI-540,Delhi,Night,zero,Night,Chennai,2.92,16,27864
262570,Air_India,AI-747,Kolkata,Night,one,Night,Delhi,21.33,24,57939
273733,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Chennai,9.17,27,55983
229174,Vistara,UK-902,Mumbai,Afternoon,zero,Evening,Delhi,2.33,42,34460
214412,Vistara,UK-977,Delhi,Evening,one,Morning,Bangalore,13.83,31,57017
270530,Vistara,UK-738,Kolkata,Evening,one,Evening,Hyderabad,22.25,8,52175
268648,Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Bangalore,35.08,23,75550
268911,Vistara,UK-772,Kolkata,Morning,one,Night,Bangalore,10.5,28,52287
234962,Vistara,UK-994,Mumbai,Morning,one,Evening,Kolkata,9.17,12,62045
282289,Air_India,AI-541,Hyderabad,Evening,one,Afternoon,Bangalore,20.25,37,56590
209719,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,12.75,29,53164
254988,Vistara,UK-657,Bangalore,Morning,one,Evening,Kolkata,8.08,34,82113
242772,Air_India,AI-679,Mumbai,Morning,one,Evening,Chennai,5.83,20,31682
228962,Vistara,UK-996,Mumbai,Evening,zero,Night,Delhi,2.17,40,36700
295841,Vistara,UK-826,Chennai,Afternoon,one,Early_Morning,Bangalore,19.33,48,44144
267018,Air_India,AI-776,Kolkata,Morning,one,Night,Mumbai,14.17,45,37526
246672,Air_India,AI-610,Bangalore,Evening,one,Morning,Delhi,15.58,25,42521
292207,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,12.67,30,72065
208521,Air_India,AI-481,Delhi,Morning,one,Night,Mumbai,14.75,19,29776
244910,Vistara,UK-816,Bangalore,Morning,zero,Afternoon,Delhi,2.67,3,34043
